"-42063351338282400308979271832167742802378635302756770240/283642771484874169578320576917094093982621693391490203123","-1884701410146571645939005251359307059127240746500/81041982130335180582034155343888770028726480702067","949378292505016683175654116659825147442690013849472/375834958378631898261798911201783906146280799983421567","-394349380578895191105193332333531968634280527636560570084/7753463542306789121489905054929159514149784682882783525889","-41651370780064908836962454642580958915282770/401179045166342436361090572919091082921353647","616282729022477119035725835141518884072158877862344/6695384801714024902552121921116647510984602995507443","242911366377834548047191521098579618263667973471631659915782/435753901957990702146350505385892419203885949913580066109401","197088212505522081385307171825224668043/6738153320406603662665048830596682981407","-1303049470805487400875988312192152902030207724052791252000/16468541143312923720610399821821594770850293995971308774801","-58384771944757925988327880069282881722963436168750/4705366578045258753582517350192813865979633569619729","9803362803040933141487732726378629239897342534315200/7273766038824020019113596893847085051155407884116788743","-4072085995108156864673192018661471415245288057116658060650/150057567929789879394998066467633092020318165868334574901881","-1592687729866061812827296495781808499599297976372625/28751860452533372765962227770947690046851205823806363","88794908378499613374691473133204777602100100/1808048120133376027970104493805771841217564143","17558267243615214614280691470712548494058608952025549330869025/59033900489579984920181937343982668026872536369157309241747703","12210900122624737651046205210910658780925/782445853325645660321957382035903814640618","914420681267008702369114605047124843529970332668625440/13399670569022823904097294672081635358544777114548491411","40971769785795035781282722855637109981026972750/3828533535764847385874850734172474039948307206419","-20638658532717753982079437318691851031362826388032/17754954953486732040483785550323801734280392935317919","8572812621280330241417246355076781926832185383403490654/366284170373719836240027528216515337849602628070509531873","1117675599906008289703365961952146315508279281665/23394024701872291457419236724787667115623635431793","-26705235602556274699155330265625497023188/630481273492393969408303296911386840318017","-754383125397001702009911556206769000818844638110657328931/2940801057025914472363345440263788869175534727059089765951","-25286340542984024359181324590196045474177231/1878652493834875230433019674268205058952123818","182387233517093376885843322193872934979077249415665078355232104000/978628798412095155312639154666658596064195275482507191484903928001","8172089604509252165378489703356200372836368128664794837500/279612334832138579930052628907286790819063250860426705662529","-9659104824998719519607596822579095346290560075644800/3042639244907754681190594046702282406683116171926915691","569967998860684024891967304404232074422801896764410394214552741300/8917041049224967234536813612381608958677427540457954592303009911081","180600880507038987357964942312649186859307241271960750/1384154317996380997038362106957078059632853614161747989","-12428582377265579704391755544629009924110090491680200/107441694068684648283956955284188072377799327384791743","-2457622568955264297112949946870442445168651655987035211006830214808050/3508038423012069717175369557955707890619265589872216829893679688767303","-148339039127894484431285635826777227759501563303158775/4035444759202946306934697387804586267689509256417528007","-182387233517093376885843322193872934979077249415665078355232104000/3261336739008087723342342361710586992451254465673147532609920156097","-121971486634466450229529697065017916012483106397982012500/13907823622706060994797690846418194180432583188855193348139","9659104824998719519607596822579095346290560075644800/10139770226531732255310573338334921628534512022536562027","-569967998860684024891967304404232074422801896764410394214552741300/29716552000378150089092953667004524773269625041013168330766351714857","-222927767068832193708089111947637838835962501487146375095250/5693855818355594873036009324816529349027646994362152365802411","1775511768180797100627393649232715703444298641668600/51150803295390280489194293489245994140576035597974153","748590487040896831286308238461907537364804037766382945783378073350/3560992917045030655891431038028805036869861057618915353259428233277","148339039127894484431285635826777227759501563303158775/13448351686340027500135911151039810904035264704654196679","-5887587888972838832806170400644319304587756823242521827607492480/56171010130628089406425289605036960149933907706295820321305792131","-3937325182586285410918151624554964306367875715303279000/239538742584309839265339836969641329796081069208625362497","311802682070134103790841721992026937494291763845376/174640394935109632769428819896628631209967266669739521","-18398966980765940452652979650943631876104482281517809216750474456/511817354980723456911062302892545411402692951272653452871919495611","-5829923160227223451555359541320605330195181121761540/79447228964324339035811455788606849795871341529522559","546318459391658209910887788906880685293186414765788558020624/8397468860305694909428503898701534636559615771284286655048083","459135498718416723188935719589969956250413143163381540080471884988/1165309540009683060692437032193606083579756092040059867717695512149","90981277331775283784521856640423366359160958825937382/4400877194246654141493825769413959571662653203952001423"
"16797831295024417412587073225537159410932121600/167188708354578062754094160447824063381539239168644461","3840593089055713055859068572089907865600/524239535402856645779173627014457621362382107","-1910770009065523483651492648730477972684800/1287050440817578146944472031098775824329679126423","-557514931856080558226909558402634210609858099200/56050198451247135515209954389900605312779574410920801","5909607911159445592718465343518720/77333058431535617221977050779479269061","-6638082376882824328453834091178569725050880/321600181355453740152119893365035395297662502599","-4573293444112944278070268299238328289713191966720/42383216078670587337064046282773859713542182574057129","697977162232847412419087050240/5576589859447056183563295979423911","153798741182531108360291324025735615414498560/482905895806470277786917293324079879038800217117841","1441722640071304783859595663194688069860/62082499249190699388119056788017481953132847","-717285147934362526480111107589839582714880/152417554628582960973529742194217801857805540283","-209285878716286490803148470947238857967216263020/6637684051418412881792080203489301336694100942966621","60105778428629913077637957058855054900916/248129696620863082972840492163347958070383103","-294582666509933621731215895115441024/4502324944271053724145777042735931189407","-1716771484293960723134971810768763080630616203132/5019186464752875406304135286088445408906226760683909","262014083166314985677633849719/660401614876526154993269787809931","-266290038943992250793061380574061640960/865431385514672921630763828526302600307087161","-2496225749438249438344340534064260/111260069110800168486078594881574577287","1241921022947121648587960592196910080/273152464329895075861355216893605749683443","362361514569519913573022539519183009183820/11895609797089407618213340694095308188527661541","-104068277512903248449320430324857556/444681311615188985818484865368938632663","510045980441777789239951961984/8068763186356532021209085956765047","2972450501841295937805654832595627268168412/8995047552884678512679443327482032842298624589","-1901316442673068223061721240613489/4960276529337587950154449376240391741","-107995476674737971386187883943659214581060500350720/1902615565223578369429708366451325340090303356785137024533","-1012358895463749292264017899951688431710783820/244600719157152000258307734990603738633615854231211","57023212995791680130647617990986288215040/67987737361736209272485193492302925716535081111","146957823318153062117590415369028811959425686081224740/26152012437483610587018207124944736096850714975132147366673","-1557739650840272748101580931338583454084/36082211335777471331280258477398303683321653","206852118848610760042577295743426186319488/17738846415114966588213977827303623790344982491","1205494618241923398295976450888285441298770499828649684/19775244774450680511236112120345689404367053992124324448217","-771089960218835401989553261974008202759859523/10904965420127898526363675798047927690430493067273","179692972836502448229929923367153435243029118720/4310473893860766140932933855578681696826463087117722653","1684457396778285012086552246175854295691820/554155570688067759783968306891743378929444505251","-94880554069536905375453607306133591040/154029732730578419846922133167625338778391151","-244522168582617407849568078817019653842638412780740/59248735763626757222161128360500333074186305587262294393","70225451310256826579446529373188443320648092/2214834378424028522727976106118140074993333026099","-344179898250600266293805816544802306688/40188273331283019238729112018872117449595731","-2005814672615513141923421715288328521295791181079284/44801839059357990044579370406098910034580744689291060097","1283011581062954079849506259524140104425723/24705762748972378016681422476635414386601778993","19625987959333295490336571026656008910622618419200/1492345753010900005362625946338784666830931235797658199113","4487212212021237909408505463278030173747200/4679422742830453730064680967505191641384584284831","-252751528010420892571447694800938598400/1300664059943708545194443699004233805072592731","-651380594767430347653375943570832792754583076710400/500310555882384353511686160154405575928173772012295004333","6904575458092042632968720506105456640/690283826302948931814700394013251777150913","-7755699084819001275747108816942439832819138560/2870640425042823438949619948020724712232694158827867","-5343273217373271220940644735835713854856634155632640/378317490077166332569978792329980451352454276905174614357","3417804003664060816248424583123619841134080/208621394788054047521770594549810557458731956933"
"333304120329402350892038033611822378095915471133302357/53994795612384946868304165404734013012544681242500","14014252267684597850586829415745619846838012852517/67903400375796747926759005236670300999658780000","3960679666261781337016099052499258011765938506/6640604551561071208262356913692600287374165","-13968945415482202965154909719414763387642824738055573983/1656475563270978749151816013871421217584479649672500","18468082856798830141375587012158118093299817/1008751079334153290424868848710170100000","-4635967111407419685722226823357455511063645431/3419968482961784570211015023718994711396700","11019524384671183238150196244446991805156560486726473999/5874247188110837258134079169434704546224767926084000","184671544242281722737025248654225469047/64591909549654222073393258774922400","-2592059315950145555284361897758056675936003787904442297/361670444768991292509999187088160813611764868123750","-108986870941249641135555425456335770874996447059657/454833706410182410421624964333839196062133130000","-61603298610782417159209077824823170067301622052/88960810924791912197856139049221365277423055","108634525917097132150502231784870184692329736186035496843/11095481461175552863031260694670798646837355044528750","-36098243447169919578753323902854699260352655415157033/1698263724943143835525032717623873138790056150000","7141991302257009372001297628625466991079/4537931542460496478426016253009534050","-85697292941946970471895327818385283377291929074459603579/39347155019505815959310141738208985042072516203014000","-1436164653983364471863973214740712118787/432652524939709560086201243081020400","-918193168951521627801757668352127763349629397061439/67052418635191500928577159352169667416889732500","-38606755558359773693076665057150467897625379759/84324557156145402054452563743762642919820000","-10910963267938791562027821081265173586132062/8246509526186603233156886773936274569385","38481943293339402107864765067258301343368663190235741/2057062938523906523399669356654694914372095402500","-12787192152734650931191400603207474056093749704271/314852075652963465566213574080822799666100000","2529929614685444340064221618358295073/841316424728188463926414084836700","-30356816486697474485262248607291988443957466905582573/7294823087235807260929473604712392947820198996000","-982369691231992506225971195800450187474793/154889603928416022510860045023005303200","11778204079833261581291331222176706563070552169287993008033102607/978467356559354398583810544441505240366404433235116271727500","495231571310684141764420991148172944495628427719590053872767/1230512309817087009000826621762679866704643466204064340000","13467382304794759983737946285034326296277823712718/11579162160957385345776770126813166008925149735","-493630530942724503067505045898267127258832522649122171066930678733/30017842409003448423839325812680922819028809379481672905017500","652619741501161824489948521932091064567882758534045067/18280095161543431355432099528620773194399470300000","-32452895879638542099330693299678214699398243463249/12276971880947372126436945842629068947078192900","389404748243392257747341785220139444760946385023900778640586950749/106450243078772780191846034448091030540335420525110880424652000","12601434095164884206140111292226366116772938349377571609/2260237951130691266526222143994851604429351971778400","436229780734565243751530786006544687521131561825481222519744541/2630609149392010165292071564658879708616206562171195687500","18341910048543857102385962635117516462801052878503335328621/3308231918974567058482593364705217607569777407748500000","498791937214620740138442455001271344306586063434/31130573461354427205167247571609436499428375","-18282612257137944558055742440676560268845648987004524854330765879/80702958925274984551640988352566136750861610846303617937500","6075142157034173162431298568901401829322612586336988590511949/12352317303033935152649355453977271966785582068467500000","-1201959106653279337012247899988082025903638646787/33006634651985454080505905070852823180722500","95512570086679484362850572779038372519241203096370070797298737/1895307560709983338716477079634632376504907825730313300000","466719781302403118745930047860235782102701420347317467/6076648949184204848285769126688859901852440860000","-56093308681065243883034245597015841859784185952054439877671721/392731021878814823948400655964237418234566708869799125000","-2358524033872270679477897427044866622740624227735285414201/493895226682108029084609213918591872003063013491000000","-32068982148230132601887107893280463688149263377/2323785335038637989703288573470042847910125","2350899131895527408634160292584339843284084513738095119419790299/12048371205084780932292810594759760724424435241803832625000","-3108080006362049071644970722784390869158649733641101/7337148658775351078615610909390885293345000000","780208579355215402243317567007053567029738559028412243/24875132906306335922448591392835165260163154115000","-12281637598818509678963782472118643012569804011329201452149997/282955784314940842631761050963691951966161335454479800000","-60013914492657574248945309023473464011080628971334127/907199973802078285074365235861840909369565160000"
"1988859714129738325464238020950874849022023922708329936376/274309087953671380927708303222393272291261108358690785","6487892951835914947492991733327083414840118035456/56859050391061834125457960662165782990725875","-417533784864191385321687917987030529173981813526988/48478026363419319775365457260562546577892881025","12020523601906726802651280840354198714785738712630606752/979975306561038923391833276797362920301535040579175","239041049607635710020497763711118701308179324/253686707682247906464618941272323643375875","-4350405815775684628561801989771231090222513065216/13781958843499980870710230896608686295214333075","-10358096517427870649157156775740506345178030066183969044/3323232287427656051391412465484169100101813358447275","-2438929313311518503030820867746687686/3096560317486878933540702193411875","-2540398986306997567765340626061175315092313387818914973899/453134933063585812835695028635260569874376078734593334","-4143539275550211288788412979310683722892709937472/46963121392034102173662943279522259978095425","1066643762033307002383956782952336063898979912758799/160163029195393102053060101760482715429296637420","-7676993444086420717005423103974866011804427987015766274/809417304135220141331495662051348369174398425829885","-5764030215169745054124020552237939924570387174453/7911175919264325832381661694529798189493946300","6951727575970457264808529258611173908668304/28481541480847542735448039590187446724905","26461089946163287425309173646960340886645597260033481737/10979385709398064000864884736749131149604127902880420","12461117314997979090027762377566903231/20461001312924133270090843113829000","11917747553759822705679465878191485849157741743653459/51528176765415699489889886727196230061140278313150","252701059678612629675453618302780003835622976/69425263804728227163164315013195649355625","-5003934875672881072916512790577713859003194359/18212916898434241993635044609307880197109500","36015000136452825408988619419006600699961193590834/92042777727342527413807595970800655922216481625","351529561210571754230897149005180211292943049/11695037700234734293268638047294355859977500","-32612567852329728537624280513842466064/3238774583222635125963955506114751125","-124136638250727325473746011920381030707519655378017/1248519340110453085597885798166748391927940284500","-295596881845686998346691048815232097597/11765075754931376630302234790451675000","-17982775652750056129889439761852388987625575716934897622953303179/11154220257718977122594267484348102929837094592653349053356874","-29330958484162067204383603513319102393598806581291733312/1156028727370783405250028591395056299927584416802175","21185543922564979422375605068747823674959266435761/11062145628451947785361885016501760006398457580","-54343294709516872144301345639992067509946252284676232054855554/19924349750952546661773979889363254187215387911751924919235","-4322699621650237618314847005780093478206887982829867/20631306348999067964649825945916490218471314128700","49209339978301171220002697042045347581942405559184/701092243780184334752651878185527634863543170455","187310673084794932126571978987384751201456808882141467874818377/270264942208490272960054940776866460743716379884297138710620","446028277231503194928499788893416451005158385364357/2546766731465882082949317534751982962475314233000","-61604027461927940650508825095103169998094466797347827422138379/271635060092542729353671354771264178289226955187410295120590","-1306237017513290442300484366989919539795898268802465856/365981039682257531865977016597596515324554453614625","72575827825666388553762583542891952794939872561/269392796906405614184114877221153949698115300","-186165132919553283583716848969141308816383922494997992090754/485211141330968435611845331070442290503365491046205998225","-1817091413021548670736891699445916298577906770725677169/61651361796677890527338054208385317324467049909181500","168577620604582025356595972426813710184168938384/17073468998234661158767116947133979877948690925","641674682009574666269788778841866167304897196419668684715977/6581673314807196626776391427479575105657973992079861771700","1527969806772511723517127897174581426676033085957/62020573214401797932911885515430846418833155000","48229340787638097009857957242895476606535139285567160370939896/164436595268567122134112531116985888570840642552235614894725","2045286740579116099689708167169299909357024319759807488/443099473813858694789284887650876156835675142441875","-28409541367341862410806042393909880605287745332/81539611083477450874582634613397046349382875","291494631382728326892275070375783884361817194139434336293792/587453387200147930457684861599929172193469683508037819875","75356898279011090160291852043661023193814983717452/1976966655518479913005262982131563676917380691875","-105496231414882644274479571152659416336443779813985536/8261696341389202327869879346461565559869397427021375","-251181198603979717671814505654311037364900240376644773243924/1992135975908566727135319691621497438552932671972394088375","-299059085745636446043908525539910701650065255842/9386170449155786580984223231266205213210003125"
"-818876730541482843984570941738496912715/23744955420659524455589754470296389634432","-3220198257275949818497518652640425891/890866392333991142084077723150080240","954735654048387862083930945503601571375/325283029819911451776396217988557067904","41741527398592218898316254048738371493713347/55236853432102196811902802437000189962558080","-66556118717389605928409643781/166164707426551864082453456640","32107680633889593526914339860473307531/1262033549910424720274682989362165802496","39386700515572930874082602911397114901634607/95784842702493094775934715864098136104660480","566600869418708829295218205949/926037714130205959370115799200","20531603156433680636347842854084762243/3820222384304601152103926041213514660160","403698323798442688616307003100694791/716638054931431374722751416469681000","-81389126893221169350828398969461545035/177933454289928823303996716931464696768","-88959348479215486923233765917282068693598999/755379410718249084165596395749839314983384000","530884478172725280435144213951137899/8504793680801304236044108056527664000","-983033431574915440210343790007/247938065782762513453390353772800","-4937691318278822237858751968484186416239907/77052029301934946983834578305052346958112000","-71031595874648628745464673049/744930858272425854775690230000","9009040437224081016387820471296517/309725782864593693478366175300856960","177138360596069630810139097455329/58101665365379275654808694186000","-35712648921992614897248090815911165/14426013169854098663450959546881408","-39034378446342907820637896409513851993681/61242633493205189605126163139712750704000","12346150655179657684538237533747393/36545033676744748035130700672352000","-22702326310591336001716907/1057982105715306012554227200","-2166604352031076014856845971252385439333/6247018549207203725069013597628375872000","-21100996820838851599647118808941/40888427109619819139910108180000","-1967605125290508916423122824235505020033419/18770282902833003739822117943243352344993064000","-38687621464576158178166549028148883905903/3521129839263934612204041844797938100525000","53630585468133972719069948488605963113/6011333851069270482367407097670058093120","501484778988744574018485969950052499359627815951/218322449382404986908510887481060220101164695800000","-72691682633680020808985714252843/59705668609073279245386743612400000","94207042848118871381677876427740831/1218219037782749368398669571858329120000","473193772104614371520717777395745036827519007531/378587485947618848113782548508451996741698544800000","4608529596767373787330330745606496461987/2477957557169082898576707260726138168250000","37124625005481300309870241966707641887423/354457538026011771109441193731386909116088000","729955121973135059965406585436771394451/66492925032421653749918925647836640175000","-17202263263363727098569606118986818357/1929803846764307413456493485985193151680","-160853608354880335062533235644356462058748544739/70087523516636563942294632779384800837077436200000","50876252196726781799941175455579398274867/41823004027403591379860057764446838755600000","-93552177604884678631259062986833/1210779835630830617843530613648160000","-122303895607292419622827029567264160462010599/97934744059116928068046616258029959609439200000","-86953388618252335610006240483141442679/46793686573287435624169961417384922750000","-296133636671629907122918441734435375985723/440632905221639645115390631642004829310907520","-5822665275274077338793824623367734611551/82658619412885905942309875644716279882000","40358251021434735942608583439209840605/705581133956712264589248714226106606208","75475769720552605918534746684014044440698701567/5125125478633781050886349374583914958294520944000","-6378272525043598104937281392464573/817128255985893561251717704897056000","3055586254406694554582703010773325204189/6163009981129620126526380593217275108851200","975586888216309300712317933524921093917898499/121744542483787196237075915432809449410895168000","693604937117687235214700941528314298579/58170121520466483515506423105751352660000"
"-1614303397032602794370469210262506605080564237839125/77311478123508817875882876526200879378321269523732","-6178127955815604338343735644836910200822949915/2896555837346575868149169864822348067834105312","-1187977121857100154651395778179937177903209000/97499425998838771043932973239113127972032987","1888653257442172754856110869715586393259860109057535/21070863777148695853948038492110860912728842996448","657390027668288533752642038611882255/236447222899370578454380866778402524","152737421849066294656445950377329922805214875/489175378602284912640951608731723529628182376","-5875008174490748852712635354348550254719446635/101387581568177704700226975487258114888413198","-125508456981792191959653701679780775/149788293703880625312634117516206528","1554698348526783614270636500960506361200666481365065/220397070498083008715007202349162180658433645442736","29750062310312063967716757797445429120885897283/41287040202843129996812477316490367388573962880","286028337800978729542989906592554105141311090/69487055437808470337266178679182737813930869","-9094591839683078034922503111091977555235941755923207/300340697271936765383176147489840246187845448699520","-11107087820490383770122617050118506790799149/11825300234257087864832758623813515100480240","-1251585754907354648459858073217592645/11865351549132050846074385314698017568","28290423978701606013831613321709172765033643027/1445162251768990030051166258482652449978844520","120874298570156787948835718848527331/427011640813567662887826068703807744","84187921618388672457390832347457971581776492195/26807281384243833296666002673176464451839217392","1610985125375646502827571224207799270097249/5021814953070486267003112311811915464159360","15488619580926990282286776768969193975270/8451832156725895878091498424235790919793","-492478033231335790053744685714624874383275126221/36530964611795203690847458552625242138778893440","-601455992878669181248855637088780353647/1438331962019665512592582161201404063280","-67774178529666683730971899778935/1443203473538560324327368963240096","1531944765186635945948535946375110887801681/175777613747346566164039916077030430458440","13614797415203122143076178488934879857/108033945125832618710619995382063359232","444928462907701051466437634996673231240912709733138194829425/120549912687381875434739170567295147266146208056468887169024","1702793279182214479544472043135241174337942254119179007/4516529262684964165959727830388617881363264582689603584","759350723306614936257790164677576275923496513475/352577251342718412560568369123675998641803289152","-520543779034367815062908354320917304205366605749385151549203/32855286824617104326902860114533346749891551694749035380736","-181187461464157140272827482952144763406308579/368686419759780297235396961908357610499667968","-358182747576585936926611589647050932474968525/6489955107027619016328240915778405826014605312","1619248501521647725117848920166125567449134798454835983/158091196835002603732737386880185207828301699408116736","71953443799269872601218679124837558783574867363755/485818851435161557797426504032766113235041383317504","-7541160388266119516380298898248698834591740842934545675075/8995557578767444710414549210753016231173202142492758235136","-28860903036986686093974102426021036853185461934223373/337028025429033181943440878164344592453758925771390976","-12870351242484998919623562113179258913957568025/26309674513343414375327513078809896611059950528","8822775915836742628184887361371479732294349249989578839817/2451695051527800562357472329984789994868848680118266773504","10775123133081808371493720620452667444389008556419/96530474659278219807230119703317729185630162229248","6070894026721795541129009994017812414829975/484287077007510563534165721262666885966368768","-885319027622552064033815702660538855904393000795427/380546017271929776686617515214890734482879204137984","-1219549894902879196630825069912500996331777412945/36252298765813198770210256787131839904039063289856","7830278358423287037775070740993057895342861897615742314375/3155485920878845304541737425722476714689158446013100780032","29967391332334418468183972167593728361933786353426825/118223598689768909733498394053276704627715572742746112","13363783239001995683315200277262808776473513125/9228978502201456239970358690591904541881259536","-9161029305581282281661624257015114738005314716442853427925/860012194868783489814982544886286238873197492300163739648","-3188710942538098802657114418121354205179525/9650648273700391664630114010669086495706624","-740862300745042500309803332228783288322095175055625/19965806598007809854450723851336026971448917526475776","919260971173576424316262311069249610763347365043175/133488957102826395579938494787899323904886840625408","1266305801416727600335521238727037775743858336125/12716679022212550676989535851647504207176869404672"
"-9439943512772808539292834031182886050265540211807/13653510716643121338828105056911376851721980789650","-4985841173251023432431288586463774587755162071/354932989889281405899201183972661060422443891625","-10341911581742268852982013265575617288723813/47215174215552210007409683461946172577097500","-73121467091000566507391878085591855996952207176029/44803063801279933735554954133059524756388817499460","-3789235079597229912070848009608806299904/5529271288825686813966716597728910127315","35414642551882457510142955588848979847906879/37423993895505242991680487876223071474673800","84741722392873989445069249032950764835808244900349/13217086160000965998499503595141083375127572049800","-72073856367021426678570501346417/401797361861245433782384793522550","-2641776987027898518921602050366311266340150184988672/4741026998353314804292845096048976049686031446774725","-2790584595055877164864896131077165563054615928832/246492923702054364212630033234200286901208728601125","-1447096795735961693912911769235326125965031424/8197467315678209881561655145569924471429716875","-10231555345503482995518784034237349887573536169326592/7778678301101389435052287681079013500760034592985645","-3947868790361439453181176377044549907567695888384/7147931724545273503240220870776085823005779501185","17249624323768719252180128458785627136/22617690027920725991137373593109804175","5928762490890264702541987708740108168388472487934976/1147370878168044881140981342843451735103417118286925","-20169935853866567704532127383007232/139519584375413403076984725319990575","11235102183535904833464897124924772328950693152/37575288047659821460983169071624889504628971725","11867959797971714943117583573239170365467712/1953594150177057044285717912151555279243886125","6154297069508546942675352856369616417584/64969508875370211719745585616991202991875","43513351190389744639352477010059497004174333872/61650371933229783130839051895144729223031069045","16789725054272588855731050868623051797970944/56651352879467131242565359607192410682961385","-73360201431378943471778581156376/179257831281489349430499537995175","-25214184518279909084708371787986986970895449816/9093555311883883579916753040388618022316107925","1093142740025146165345541441581343072/14091478021916753710775457257319048075","1338565402451975274569413974584011319730112540043575542808/1909558794718589561364155276947047212949637397291223563745","74419206424099925080925385115310987043849681110203792/5225302788378089201261720963056164444515413539341341275","17727687365357128156010684470004396736442436/79827285082292581134305463392317686927303375","272854738267262734981180645795165376275155078389407771852/164897023436549344672609381857172309664107390459600066131","56558534012449065610432978645187650814129041408/81401609617106722298580113538527825845691851161","-8740234485526244738084149670471871005084354/9109800244553751118909637612642249601227235","-158108018094391018706473032322606075607132223017278708006/24322646504214166267678155297365429665350552236874814515","130238517446105127781753263533801030820408684488/716122408781127230438459235502544258308963379415","-512983148245068368697260445349561224327707799777178651136/3055965174528155923784685351924195598913814058266840941925","-28519935396062246737600147589101216591654967611096064/8362320862710881623815601191288518009430858607788690375","-6793844259777582047812477880720247851091712/127751710951936292978259736518210368816356875","-104567085323980928376021325334674156177304940221090403584/263893189567755746438677527034169910778687298991275302815","-40347446571847846713635795440596671634939818081517568/242494988041312840193858665330706700555186796149363195","3349550940560956067289734005450297870211968/14578881975910561646659759500926528408465775","60592294359527096989307030351178376280577618401831361152/38924782454887086254511578387577474355348974629573022975","-49911767164974420227737777641696203428180573696/1146047530972645770471944846750057257534052711475","-14664468548909092215955065998096476760788521975164375503/70406101082487704214410829710658648093340938624299859600","-407644673185903917325428245902458795388534249412861/96329371298402149118091706053153834141679097456751000","-388426465136431359977915106106519852281877/5886519879030714348440401903137287742540000","-5978444864048625521498378330569083503034835005538194239/12159621931919576656269610858306146829543446223257156960","-38726200905026450918956304274442075144064608/187581614756715893187022238911921332188926305","55014832575030137513330948014636328632522387190191/192981684476617968458497535287987188272411924827200","6928522295372061516532977192144686492310366876913955359/3587137956905240622139065085902840684254957737067524800","-1426810105390781544152305078180591042602463133/26403683845465934642512117494243482269567273200"
"658849913966370440003101392690754214711643456555401361/75225026341340152735326110088353641052295069816322870528","18634912966296566296890709869566173907236736392041/5355264021978630665936080175266133696895444803305600","51958656556992787296214792477717981188045819017/764600802681129449733877809147077912178104626400","1687596546104694139974243284647695736463060286904109391/55979184497954359302828737256569156601176654164207966976","13536822018385727750173555284274246753493991/8921510150438862566649266731927733833266100480","-15841368760434890802715792942227179339476568247/25167844569783124262806107491284063499660771972992","-1637120435351533901928782231179700998269200445817491/50999927024372434280211145125183536628289956195329680","261285313254369871920092421058669413/9591902478984229667251185541530815200","2163837027087521191279221325233086177250930540057587211/1098135969449266361427791114961502992982323284316922343680","3221156475873331123186825884480180207849898061889/4114537782558243958620626432166823507940847172144000","170645943108499154216502389508038242785104796467/11161653036637155227554526300852319624625370684000","5542512514364147759204748249578980413662944190999790741/817184905442271737722083400891454203447534241750501922560","2196082082984863355465280909077728436855065670179089/6433183477807356732735022728161919067841739131205075200","-236357181061877890007764891098264281079/1669082621342862096204494652382155446464640","-5376735643007322002781330474991200740508490804283841/744497636340120699766658593411246667367752346524750800","858129937439478716407613179822127463/140022724350095807094712249983497212000","-24411794211210879988258230860378458435349344420149/14290010364994808702901174648082248340922673443096320","-36340171661157403887530611632353481061946751/53542356498355699439390523192202656712779856000","-1925179019489154370158760697977619815037453/145246255492398385115422607174735933401316000","-62529050580039799176488320599047602225464459109419/10634002613304679149502744075134728790886358350557440","-24775573765327489654274990794996879893219301551/83714823241683857986760352717028936888387636524800","2666514525907082548401548879141961/21719721985779216746504505205438655360","60658803043889506907583913119407943913046072319/9688125365158594240287468269536236718298191649200","-9946051465809360878629938537357117251127/1871963801836430845049208070029374227228000","-846239436805552551282249883854202019141331686458441747549309167/182687262882265004154286634723748449773358245493823190294648271360","-1259738884159205353363055420454507766749979490208429223533/684499612464389633210851086248129691046757695303820571488000","-424332707263687337433457471823583053667947383751/11806536057243653570844142702308817561376571832000","-2167581296525033582191075441126201732583521229471100389404982577/135947895158030608701298723927447316427178192885543734044168773120","-17386953231901699818384259541610367210252364930778777/21666277161066713825668609687303488462554617452517337600","92435227460714635296695045329109596889569497963/277670656549394330884425593377220089840502303361280","2102748813996896980327364501540897335986531785988104120183277/123855550850869569262750501408000100185923562365833576308541600","-344781744350452012612178568735669122360788772856529941/23931679154684819628179792030513070116096969407571144000","6176930195660967527607663385797095030228698441302494507659191/8374786748660775458934316480733117291548412704946951202394234880","9195174336928506228927411828135093187956054673054227909/31378970780380072047826038439797192060073889881193583104000","3097319031121805382725966947617394552320783823/541237632880363416865966504197609100244131456000","15821761288503894760518798840337238923967308244314601382518121/6232151124906509914404584852428256854016689607463710818271272960","6268977543469390289913629885495041806508882962863632241109/49061811324388620921686421171440012986239477507238739816243200","-674709689494267410924781352767223334960361299/12729034844976892942035749637130503271367300362240","-15348531489028445111878573003948155737127969240789081169221/5677811411967020406857143758976428805207200415545673676172800","2516655068251474544614442107559628630370720969755693/1097080914650412999751021941922707751418305487034752000","1880765453702025661419953148380259228678599061725798173120341/573693578298018631330078692963636520169854019387995187672834048","53195575800808962619590884810988645753507747513511553421/40841203106514276435751822881643203844833237674634074009600","943078592165371963519343877404368974972479773/37076114728096005055736180364571664270741017600","4817445090935498095552091764368525607452178862642931178293771/426917745686285857823615720943190627631710322120008318578466816","38642468740448728711083147708088339674632113306371/68038701094008594389856140086721034275448436325703680","-45221071555761314098654507298679304419730721357650707/191939192467287210533949124659037810861616221498365366272","-4673355028344055157712641239223781576838037002218622859871/388944106111545948696668745880067176531919713139300209210880","766276736391870920075803856552158949278256616757143/75152752481596622875123714959593494251322647877299200"
